OTU ID	LCL-L1	LCL-L3	LCL-L2
New.ReferenceOTU2425	1.0	0.0	0.0
New.ReferenceOTU2426	0.0	1.0	0.0
New.ReferenceOTU2427	1.0	0.0	0.0
New.ReferenceOTU2428	1.0	0.0	0.0
New.ReferenceOTU2429	1.0	0.0	0.0
New.ReferenceOTU2430	0.0	1.0	0.0
New.ReferenceOTU2431	0.0	0.0	1.0
New.ReferenceOTU2432	6.0	0.0	2.0
New.ReferenceOTU2433	2.0	0.0	0.0
New.ReferenceOTU2434	1.0	0.0	0.0
New.ReferenceOTU2435	114.0	0.0	0.0
New.ReferenceOTU2436	0.0	1.0	0.0
New.ReferenceOTU2437	1.0	0.0	0.0
New.ReferenceOTU2438	0.0	0.0	1.0
New.ReferenceOTU2439	0.0	0.0	1.0
New.ReferenceOTU2440	0.0	0.0	1.0
New.ReferenceOTU2441	0.0	1.0	0.0
New.ReferenceOTU2442	74.0	0.0	0.0
New.ReferenceOTU2443	0.0	0.0	1.0
New.ReferenceOTU2444	1.0	0.0	0.0
New.ReferenceOTU2445	0.0	1.0	0.0
New.ReferenceOTU2446	2.0	0.0	0.0
New.ReferenceOTU2447	3.0	0.0	0.0
New.ReferenceOTU2448	0.0	0.0	6.0
New.ReferenceOTU2449	1.0	0.0	0.0
New.ReferenceOTU2450	0.0	0.0	1.0
New.ReferenceOTU2451	0.0	0.0	1.0
New.ReferenceOTU2452	0.0	1.0	1.0
New.ReferenceOTU2453	0.0	1.0	0.0
New.ReferenceOTU2454	0.0	0.0	2.0
New.ReferenceOTU2455	0.0	135.0	140.0
New.ReferenceOTU2456	0.0	0.0	1.0
New.ReferenceOTU2457	0.0	1.0	0.0
New.ReferenceOTU2458	0.0	1.0	0.0
New.ReferenceOTU2459	0.0	0.0	1.0
New.ReferenceOTU2460	0.0	6.0	0.0
New.ReferenceOTU2461	0.0	0.0	1.0
New.ReferenceOTU2462	0.0	1.0	0.0
New.ReferenceOTU2463	1.0	0.0	0.0
New.ReferenceOTU2464	96.0	0.0	1.0
New.ReferenceOTU2465	0.0	1.0	0.0
New.ReferenceOTU2466	1.0	0.0	0.0
New.ReferenceOTU2467	1.0	0.0	0.0
New.ReferenceOTU2468	0.0	0.0	1.0
New.ReferenceOTU2469	0.0	0.0	1.0
New.ReferenceOTU2470	0.0	1.0	0.0
New.ReferenceOTU2471	4.0	0.0	6.0
New.ReferenceOTU2472	11.0	12.0	14.0
New.ReferenceOTU2473	0.0	15.0	14.0
New.ReferenceOTU2474	0.0	1.0	0.0
New.ReferenceOTU2475	1.0	0.0	1.0
New.ReferenceOTU2476	0.0	1.0	0.0
New.ReferenceOTU2477	1.0	0.0	0.0
New.ReferenceOTU2478	1.0	0.0	0.0
New.ReferenceOTU2479	1.0	0.0	0.0
New.ReferenceOTU2480	0.0	0.0	1.0
New.ReferenceOTU2481	3.0	0.0	0.0
New.ReferenceOTU2482	0.0	1.0	0.0
New.ReferenceOTU2483	0.0	0.0	1.0
New.ReferenceOTU2484	0.0	4.0	1.0
New.ReferenceOTU2485	0.0	1.0	0.0
New.ReferenceOTU2486	1.0	0.0	0.0
New.ReferenceOTU2487	2.0	0.0	2.0
New.ReferenceOTU2488	1.0	0.0	0.0
New.ReferenceOTU2489	1.0	0.0	0.0
New.ReferenceOTU2490	0.0	1.0	0.0
New.ReferenceOTU2491	1.0	0.0	0.0
New.ReferenceOTU2492	1.0	0.0	0.0
New.ReferenceOTU2493	0.0	1.0	0.0
New.ReferenceOTU2494	0.0	2.0	0.0
New.ReferenceOTU2495	0.0	1.0	0.0
New.ReferenceOTU2496	0.0	1.0	0.0
New.ReferenceOTU2497	0.0	5.0	1.0
New.ReferenceOTU2498	1.0	0.0	0.0
New.ReferenceOTU2499	0.0	1.0	0.0
New.ReferenceOTU2500	0.0	1.0	0.0
New.ReferenceOTU2501	3.0	0.0	1.0
New.ReferenceOTU2502	1.0	0.0	0.0
New.ReferenceOTU2503	1.0	0.0	0.0
New.ReferenceOTU2504	112.0	43.0	30.0
New.ReferenceOTU2505	1.0	0.0	0.0
New.ReferenceOTU2506	1.0	0.0	0.0
New.ReferenceOTU2507	4.0	1.0	0.0
New.ReferenceOTU2508	1.0	5.0	4.0
New.ReferenceOTU2509	0.0	1.0	0.0
New.ReferenceOTU2510	0.0	1.0	0.0
New.ReferenceOTU2511	0.0	0.0	1.0
New.ReferenceOTU2512	0.0	1.0	0.0
New.ReferenceOTU2513	0.0	1.0	0.0
New.ReferenceOTU2514	1.0	0.0	0.0
New.ReferenceOTU2515	1.0	0.0	0.0
New.ReferenceOTU2516	1.0	105.0	10.0
New.ReferenceOTU2517	0.0	1.0	2.0
New.ReferenceOTU2518	0.0	1.0	0.0
New.ReferenceOTU2519	0.0	1.0	0.0
New.ReferenceOTU2520	0.0	1.0	0.0
New.ReferenceOTU2521	6.0	0.0	0.0
New.ReferenceOTU2522	0.0	2.0	0.0
New.ReferenceOTU2523	1.0	0.0	0.0
New.ReferenceOTU2524	1.0	0.0	0.0
New.ReferenceOTU2525	22.0	1.0	0.0
New.ReferenceOTU2526	0.0	1.0	0.0
New.ReferenceOTU2527	1.0	0.0	0.0
New.ReferenceOTU2528	0.0	1.0	0.0
New.ReferenceOTU2529	0.0	0.0	1.0
New.ReferenceOTU2530	2.0	0.0	0.0
New.ReferenceOTU2531	1.0	0.0	0.0
New.ReferenceOTU2532	0.0	3.0	2.0
New.ReferenceOTU2533	0.0	1.0	0.0
New.ReferenceOTU2534	0.0	2.0	0.0
New.ReferenceOTU2535	1.0	0.0	0.0
New.ReferenceOTU2536	0.0	1.0	1.0
New.ReferenceOTU2537	0.0	1.0	0.0
New.ReferenceOTU2538	0.0	1.0	1.0
New.ReferenceOTU2539	1.0	0.0	0.0
New.ReferenceOTU2540	3.0	0.0	12.0
New.ReferenceOTU2541	0.0	5.0	9.0
New.ReferenceOTU2542	0.0	1.0	0.0
New.ReferenceOTU2543	0.0	1.0	0.0
New.ReferenceOTU2544	0.0	0.0	1.0
New.ReferenceOTU2545	1.0	0.0	0.0
New.ReferenceOTU2546	227.0	8.0	24.0
New.ReferenceOTU2547	0.0	4.0	1.0
New.ReferenceOTU2548	3.0	0.0	0.0
New.ReferenceOTU2549	0.0	1.0	1.0
New.ReferenceOTU2550	1.0	0.0	0.0
New.ReferenceOTU2551	0.0	1.0	0.0
New.ReferenceOTU2552	0.0	1.0	0.0
New.ReferenceOTU2553	0.0	1.0	0.0
New.ReferenceOTU2554	1.0	0.0	0.0
New.ReferenceOTU2555	0.0	1.0	0.0
New.ReferenceOTU2556	0.0	0.0	1.0
New.ReferenceOTU2557	0.0	1.0	0.0
New.ReferenceOTU2558	0.0	0.0	1.0
New.ReferenceOTU2559	1.0	0.0	0.0
New.ReferenceOTU2560	0.0	0.0	1.0
New.ReferenceOTU2561	0.0	0.0	1.0
New.ReferenceOTU2562	6.0	5.0	0.0
New.ReferenceOTU2563	0.0	3.0	0.0
New.ReferenceOTU2564	0.0	1.0	0.0
New.ReferenceOTU2565	1.0	0.0	0.0
New.ReferenceOTU2566	7.0	0.0	0.0
New.ReferenceOTU2567	1.0	0.0	0.0
New.ReferenceOTU2568	1.0	1.0	0.0
New.ReferenceOTU2569	0.0	0.0	1.0
New.ReferenceOTU2570	0.0	3.0	3.0
New.ReferenceOTU2571	0.0	1.0	0.0
New.ReferenceOTU2572	1.0	0.0	0.0
New.ReferenceOTU2573	0.0	1.0	0.0
New.ReferenceOTU2574	1.0	0.0	0.0
New.ReferenceOTU2575	0.0	0.0	1.0
New.ReferenceOTU2576	1.0	0.0	0.0
New.ReferenceOTU2577	0.0	1.0	0.0
New.ReferenceOTU2578	0.0	1.0	1.0
New.ReferenceOTU2579	1.0	0.0	0.0
New.ReferenceOTU2580	0.0	2.0	5.0
New.ReferenceOTU2581	0.0	1.0	0.0
New.ReferenceOTU2582	1.0	0.0	0.0
New.ReferenceOTU2583	0.0	1.0	0.0
New.ReferenceOTU2584	0.0	4.0	1.0
New.ReferenceOTU2585	3.0	0.0	0.0
New.ReferenceOTU2586	0.0	2.0	3.0
New.ReferenceOTU2587	0.0	1.0	0.0
New.ReferenceOTU2588	0.0	11.0	12.0
New.ReferenceOTU2589	0.0	1.0	0.0
New.ReferenceOTU2590	1.0	0.0	0.0
New.ReferenceOTU2591	2.0	1.0	0.0
New.ReferenceOTU2592	4.0	0.0	0.0
New.ReferenceOTU2593	1.0	0.0	0.0
New.ReferenceOTU2594	1.0	0.0	0.0
New.ReferenceOTU2595	0.0	0.0	1.0
New.ReferenceOTU2596	0.0	2.0	0.0
New.ReferenceOTU2597	0.0	1.0	0.0
New.ReferenceOTU2598	1.0	0.0	0.0
New.ReferenceOTU2599	1.0	0.0	0.0
New.ReferenceOTU2600	0.0	2.0	0.0
New.ReferenceOTU2601	0.0	1.0	0.0
New.ReferenceOTU2602	1.0	0.0	0.0
New.ReferenceOTU2603	1.0	0.0	0.0
New.ReferenceOTU2604	0.0	1.0	0.0
New.ReferenceOTU2605	1.0	0.0	0.0
New.ReferenceOTU2606	0.0	1.0	0.0
New.ReferenceOTU2607	0.0	1.0	0.0
New.ReferenceOTU2608	1.0	0.0	0.0
New.ReferenceOTU2609	0.0	1.0	1.0
New.ReferenceOTU2610	0.0	0.0	1.0
New.ReferenceOTU2611	0.0	1.0	0.0
New.ReferenceOTU2612	0.0	2.0	0.0
New.ReferenceOTU2613	2.0	0.0	1.0
New.ReferenceOTU2614	0.0	1.0	0.0
New.ReferenceOTU2615	0.0	6.0	0.0
New.ReferenceOTU2616	0.0	1.0	0.0
New.ReferenceOTU2617	0.0	1.0	0.0
New.ReferenceOTU2618	0.0	1.0	0.0
New.ReferenceOTU2619	0.0	3.0	3.0
New.ReferenceOTU2620	70.0	2.0	3.0
New.ReferenceOTU2621	1.0	0.0	0.0
New.ReferenceOTU2622	1.0	0.0	0.0
New.ReferenceOTU2623	0.0	1.0	0.0
New.ReferenceOTU2624	0.0	2.0	2.0
New.ReferenceOTU2625	0.0	34.0	16.0
New.ReferenceOTU2626	0.0	1.0	0.0
New.ReferenceOTU2627	2.0	0.0	0.0
New.ReferenceOTU2628	1.0	0.0	0.0
New.ReferenceOTU2629	1.0	0.0	0.0
New.ReferenceOTU2630	0.0	1.0	0.0
New.ReferenceOTU2631	1.0	0.0	0.0
New.ReferenceOTU2632	0.0	0.0	1.0
New.ReferenceOTU2633	0.0	5.0	0.0
New.ReferenceOTU2634	1.0	0.0	0.0
New.ReferenceOTU2635	1.0	0.0	0.0
New.ReferenceOTU2636	1.0	0.0	0.0
New.ReferenceOTU2637	1.0	0.0	0.0
New.ReferenceOTU2638	0.0	0.0	1.0
New.ReferenceOTU2639	0.0	0.0	1.0
New.ReferenceOTU2640	0.0	0.0	1.0
New.ReferenceOTU2641	0.0	1.0	0.0
New.ReferenceOTU2642	0.0	2.0	0.0
New.ReferenceOTU2643	1.0	0.0	0.0
New.ReferenceOTU2644	0.0	2.0	0.0
New.ReferenceOTU2645	0.0	5.0	0.0
New.ReferenceOTU2646	0.0	1.0	0.0
New.ReferenceOTU2647	0.0	0.0	1.0
New.ReferenceOTU2648	0.0	0.0	1.0
New.ReferenceOTU2649	4.0	0.0	1.0
New.ReferenceOTU2650	1.0	0.0	0.0
New.ReferenceOTU2651	1.0	0.0	0.0
New.ReferenceOTU2652	0.0	1.0	0.0
New.ReferenceOTU2653	0.0	12.0	32.0
New.ReferenceOTU2654	0.0	1.0	1.0
New.ReferenceOTU2655	0.0	1.0	0.0
New.ReferenceOTU2656	0.0	0.0	1.0
New.ReferenceOTU2657	0.0	1.0	0.0
New.ReferenceOTU2658	1.0	26.0	1.0
New.ReferenceOTU2659	0.0	1.0	0.0
New.ReferenceOTU2660	0.0	1.0	0.0
New.ReferenceOTU2661	0.0	0.0	1.0
New.ReferenceOTU2662	0.0	0.0	1.0
New.ReferenceOTU2663	1.0	42.0	10.0
New.ReferenceOTU2664	0.0	0.0	1.0
New.ReferenceOTU2665	0.0	1.0	0.0
New.ReferenceOTU2666	0.0	1.0	0.0
New.ReferenceOTU2667	0.0	1.0	0.0
New.ReferenceOTU2668	1.0	9.0	12.0
New.ReferenceOTU2669	0.0	2.0	0.0
New.ReferenceOTU2670	1.0	0.0	0.0
New.ReferenceOTU2671	0.0	0.0	1.0
New.ReferenceOTU2672	0.0	0.0	1.0
New.ReferenceOTU2673	0.0	1.0	0.0
New.ReferenceOTU2674	0.0	22.0	0.0
New.ReferenceOTU2675	0.0	16.0	1.0
New.ReferenceOTU2676	1.0	0.0	0.0
New.ReferenceOTU2677	7.0	0.0	0.0
New.ReferenceOTU2678	0.0	1.0	0.0
New.ReferenceOTU2679	1.0	0.0	0.0
New.ReferenceOTU2680	0.0	0.0	2.0
New.ReferenceOTU2681	0.0	0.0	1.0
New.ReferenceOTU2682	0.0	2.0	0.0
New.ReferenceOTU2683	0.0	3.0	0.0
New.ReferenceOTU2684	0.0	1.0	0.0
New.ReferenceOTU2685	0.0	1.0	0.0
New.ReferenceOTU2686	1.0	0.0	0.0
New.ReferenceOTU2687	0.0	1.0	0.0
New.ReferenceOTU2688	1.0	0.0	0.0
New.ReferenceOTU2689	8.0	0.0	8.0
New.ReferenceOTU2690	0.0	2.0	0.0
New.ReferenceOTU2691	2.0	1.0	1.0
New.ReferenceOTU2692	0.0	1.0	0.0
New.ReferenceOTU2693	0.0	1.0	0.0
New.ReferenceOTU2694	1.0	0.0	0.0
New.ReferenceOTU2695	1.0	0.0	0.0
New.ReferenceOTU2696	1.0	0.0	0.0
New.ReferenceOTU2697	0.0	1.0	0.0
New.ReferenceOTU2698	0.0	0.0	1.0
New.ReferenceOTU2699	0.0	0.0	1.0
New.ReferenceOTU2700	3.0	0.0	0.0
New.ReferenceOTU2701	0.0	1.0	0.0
New.ReferenceOTU2702	1.0	0.0	0.0
New.ReferenceOTU2703	0.0	0.0	1.0
New.ReferenceOTU2704	0.0	0.0	1.0
New.ReferenceOTU2705	93.0	0.0	3.0
New.ReferenceOTU2706	1.0	0.0	0.0
New.ReferenceOTU2707	4.0	4.0	1.0
New.ReferenceOTU2708	0.0	0.0	1.0
New.ReferenceOTU2709	1.0	0.0	0.0
New.ReferenceOTU2710	1.0	0.0	0.0
New.ReferenceOTU2711	1.0	0.0	0.0
New.ReferenceOTU2712	1.0	0.0	0.0
New.ReferenceOTU2713	1.0	0.0	0.0
New.ReferenceOTU2714	0.0	1.0	0.0
New.ReferenceOTU2715	1.0	0.0	0.0
New.ReferenceOTU2716	0.0	1.0	0.0
New.ReferenceOTU2717	0.0	1.0	0.0
New.ReferenceOTU2718	0.0	1.0	0.0
New.ReferenceOTU2719	2.0	0.0	0.0
New.ReferenceOTU2720	0.0	1.0	0.0
New.ReferenceOTU2721	0.0	0.0	1.0
New.ReferenceOTU2722	1.0	0.0	0.0
New.ReferenceOTU2723	0.0	1.0	0.0
New.ReferenceOTU2724	1.0	0.0	0.0
New.ReferenceOTU2725	1.0	0.0	0.0
New.ReferenceOTU2726	0.0	1.0	0.0
New.ReferenceOTU2727	2.0	2.0	0.0
New.ReferenceOTU2728	0.0	1.0	0.0
New.ReferenceOTU2729	22.0	0.0	12.0
New.ReferenceOTU2730	0.0	1.0	0.0
New.ReferenceOTU2731	0.0	1.0	0.0
New.ReferenceOTU2732	0.0	1.0	2.0
New.ReferenceOTU2733	1.0	0.0	0.0
New.ReferenceOTU2734	410.0	2.0	0.0
New.ReferenceOTU2735	1.0	0.0	1.0
New.ReferenceOTU2736	1.0	0.0	0.0
New.ReferenceOTU2737	0.0	2.0	0.0
New.ReferenceOTU2738	3.0	0.0	0.0
New.ReferenceOTU2739	1.0	0.0	0.0
New.ReferenceOTU2740	1.0	0.0	0.0
New.ReferenceOTU2741	0.0	1.0	0.0
New.ReferenceOTU2742	0.0	10.0	0.0
New.ReferenceOTU2743	1.0	0.0	0.0
New.ReferenceOTU2744	0.0	1.0	0.0
New.ReferenceOTU2745	0.0	1.0	0.0
New.ReferenceOTU2746	233.0	42.0	73.0
New.ReferenceOTU2747	1.0	0.0	0.0
New.ReferenceOTU2748	23.0	1.0	1.0
New.ReferenceOTU2749	0.0	0.0	1.0
New.ReferenceOTU2750	0.0	3.0	4.0
New.ReferenceOTU2751	0.0	1.0	0.0
New.ReferenceOTU2752	1.0	0.0	0.0
New.ReferenceOTU2753	4.0	0.0	0.0
New.ReferenceOTU2754	1.0	0.0	0.0
New.ReferenceOTU2755	1.0	0.0	0.0
New.ReferenceOTU2756	1.0	0.0	0.0
New.ReferenceOTU2757	1.0	0.0	0.0
New.ReferenceOTU2758	0.0	1.0	0.0
New.ReferenceOTU2759	0.0	0.0	1.0
New.ReferenceOTU2760	1.0	0.0	0.0
New.ReferenceOTU2761	0.0	2.0	0.0
New.ReferenceOTU2762	1.0	0.0	0.0
New.ReferenceOTU2763	0.0	4.0	1.0
New.ReferenceOTU2764	2.0	51.0	17.0
New.ReferenceOTU2765	0.0	0.0	1.0
New.ReferenceOTU2766	0.0	1.0	0.0
New.ReferenceOTU2767	1.0	0.0	0.0
New.ReferenceOTU2768	0.0	1.0	0.0
New.ReferenceOTU2769	1.0	6.0	1.0
New.ReferenceOTU2770	0.0	1.0	0.0
New.ReferenceOTU2771	1.0	4.0	1.0
New.ReferenceOTU2772	0.0	4.0	3.0
New.ReferenceOTU2773	6.0	0.0	0.0
New.ReferenceOTU2774	1.0	0.0	0.0
New.ReferenceOTU2775	1.0	0.0	0.0
New.ReferenceOTU2776	6.0	0.0	2.0
New.ReferenceOTU2777	0.0	0.0	1.0
New.ReferenceOTU2778	10.0	13.0	84.0
New.ReferenceOTU2779	1.0	0.0	0.0
New.ReferenceOTU2780	1.0	0.0	0.0
New.ReferenceOTU2781	0.0	0.0	1.0
New.ReferenceOTU2782	0.0	1.0	0.0
New.ReferenceOTU2783	0.0	2.0	0.0
New.ReferenceOTU2784	1.0	6.0	1.0
New.ReferenceOTU2785	1.0	0.0	0.0
New.ReferenceOTU2786	1.0	0.0	0.0
New.ReferenceOTU2787	1.0	0.0	0.0
New.ReferenceOTU2788	0.0	1.0	0.0
New.ReferenceOTU2789	0.0	16.0	1.0
New.ReferenceOTU2790	0.0	1.0	0.0
New.ReferenceOTU2791	0.0	1.0	0.0
New.ReferenceOTU2792	0.0	0.0	1.0
New.ReferenceOTU2793	0.0	1.0	0.0
New.ReferenceOTU2794	319.0	0.0	1.0
New.ReferenceOTU2795	1.0	0.0	0.0
New.ReferenceOTU2796	45.0	7.0	86.0
New.ReferenceOTU2797	0.0	1.0	0.0
New.ReferenceOTU2798	0.0	0.0	1.0
New.ReferenceOTU2799	1.0	0.0	0.0
New.ReferenceOTU2800	0.0	1.0	0.0
New.ReferenceOTU2801	0.0	1.0	0.0
New.ReferenceOTU2802	0.0	1.0	0.0
New.ReferenceOTU2803	1.0	0.0	0.0
New.ReferenceOTU2804	1.0	0.0	0.0
New.ReferenceOTU2805	1.0	0.0	0.0
New.ReferenceOTU2806	3.0	32.0	1.0
New.ReferenceOTU2807	1.0	0.0	0.0
New.ReferenceOTU2808	0.0	1.0	0.0
New.ReferenceOTU2809	1.0	0.0	0.0
New.ReferenceOTU2810	0.0	0.0	1.0
New.ReferenceOTU2811	0.0	1.0	1.0
New.ReferenceOTU2812	0.0	0.0	1.0
New.ReferenceOTU2813	0.0	0.0	1.0
New.ReferenceOTU2814	1.0	0.0	0.0
New.ReferenceOTU2815	5.0	21.0	6.0
New.ReferenceOTU2816	5.0	44.0	15.0
New.ReferenceOTU2817	5.0	0.0	0.0
New.ReferenceOTU2818	0.0	1.0	0.0
New.ReferenceOTU2819	0.0	2.0	0.0
New.ReferenceOTU2820	0.0	0.0	1.0
New.ReferenceOTU2821	1.0	0.0	0.0
New.ReferenceOTU2822	0.0	1.0	0.0
New.ReferenceOTU2823	1.0	0.0	1.0
New.ReferenceOTU2824	1.0	0.0	0.0
New.ReferenceOTU2825	0.0	1.0	0.0
New.ReferenceOTU2826	1.0	0.0	0.0
New.ReferenceOTU2827	0.0	9.0	1.0
New.ReferenceOTU2828	1.0	0.0	0.0
New.ReferenceOTU2829	0.0	0.0	1.0
New.ReferenceOTU2830	1.0	0.0	0.0
New.ReferenceOTU2831	5.0	1.0	0.0
New.ReferenceOTU2832	1.0	0.0	0.0
New.ReferenceOTU2833	1.0	0.0	0.0
New.ReferenceOTU2834	1.0	0.0	0.0
New.ReferenceOTU2835	0.0	1.0	0.0
New.ReferenceOTU2836	1.0	0.0	0.0
New.ReferenceOTU2837	0.0	0.0	1.0
New.ReferenceOTU2838	0.0	0.0	2.0
New.ReferenceOTU2839	0.0	1.0	0.0
New.ReferenceOTU2840	1.0	0.0	0.0
New.ReferenceOTU2841	0.0	1.0	1.0
New.ReferenceOTU2842	1.0	0.0	0.0
New.ReferenceOTU2843	0.0	0.0	1.0
New.ReferenceOTU2844	1.0	1.0	1.0
New.ReferenceOTU2845	0.0	1.0	0.0
New.ReferenceOTU2846	0.0	0.0	1.0
New.ReferenceOTU2847	0.0	0.0	1.0
New.ReferenceOTU2848	1.0	0.0	0.0
New.ReferenceOTU2849	0.0	1.0	0.0
New.ReferenceOTU2850	0.0	0.0	1.0
New.ReferenceOTU2851	0.0	0.0	1.0
New.ReferenceOTU2852	1.0	0.0	0.0
New.ReferenceOTU2853	0.0	0.0	2.0
New.ReferenceOTU2854	0.0	1.0	0.0
New.ReferenceOTU2855	0.0	3.0	0.0
New.ReferenceOTU2856	0.0	1.0	0.0
New.ReferenceOTU2857	4.0	0.0	0.0
New.ReferenceOTU2858	0.0	0.0	1.0
New.ReferenceOTU2859	0.0	2.0	0.0
New.ReferenceOTU2860	1.0	0.0	2.0
New.ReferenceOTU2861	0.0	1.0	0.0
New.ReferenceOTU2862	0.0	1.0	0.0
New.ReferenceOTU2863	0.0	0.0	1.0
New.ReferenceOTU2864	3.0	0.0	1.0
New.ReferenceOTU2865	1.0	0.0	0.0
New.ReferenceOTU2866	0.0	1.0	0.0
New.ReferenceOTU2867	11.0	0.0	10.0
New.ReferenceOTU2868	15.0	0.0	2.0
New.ReferenceOTU2869	0.0	1.0	1.0
New.ReferenceOTU2870	1.0	0.0	0.0
New.ReferenceOTU2871	0.0	1.0	0.0
New.ReferenceOTU2872	12.0	0.0	0.0
New.ReferenceOTU2873	0.0	1.0	0.0
New.ReferenceOTU2874	0.0	0.0	1.0
New.ReferenceOTU2875	0.0	1.0	0.0
New.ReferenceOTU2876	0.0	0.0	1.0
New.ReferenceOTU2877	1.0	1.0	1.0
New.ReferenceOTU2878	2.0	5.0	0.0
New.ReferenceOTU2879	0.0	0.0	1.0
New.ReferenceOTU2880	1.0	2.0	1.0
New.ReferenceOTU2881	0.0	0.0	1.0
New.ReferenceOTU2882	1.0	0.0	0.0
New.ReferenceOTU2883	2.0	0.0	0.0
New.ReferenceOTU2884	4.0	0.0	0.0
New.ReferenceOTU2885	1.0	0.0	1.0
New.ReferenceOTU2886	1.0	0.0	0.0
New.ReferenceOTU2887	1.0	0.0	0.0
New.ReferenceOTU2888	1.0	0.0	0.0
New.ReferenceOTU2889	3.0	4.0	0.0
New.ReferenceOTU2890	0.0	1.0	0.0
New.ReferenceOTU2891	0.0	1.0	0.0
New.ReferenceOTU2892	1.0	0.0	0.0
New.ReferenceOTU2893	0.0	1.0	0.0
New.ReferenceOTU2894	8.0	0.0	0.0
New.ReferenceOTU2895	1.0	0.0	0.0
New.ReferenceOTU2896	1.0	0.0	0.0
New.ReferenceOTU2897	0.0	0.0	1.0
New.ReferenceOTU2898	0.0	2.0	0.0
New.ReferenceOTU2899	1.0	0.0	0.0
New.ReferenceOTU2900	1.0	0.0	0.0
New.ReferenceOTU2901	0.0	1.0	0.0
New.ReferenceOTU2902	0.0	0.0	1.0
New.ReferenceOTU2903	3.0	0.0	3.0
New.ReferenceOTU2904	4.0	0.0	0.0
New.ReferenceOTU2905	1.0	0.0	0.0
New.ReferenceOTU2906	1.0	0.0	0.0
New.ReferenceOTU2907	0.0	1.0	0.0
New.ReferenceOTU2908	0.0	4.0	0.0
New.ReferenceOTU2909	1.0	0.0	0.0
New.ReferenceOTU2910	1.0	0.0	0.0
New.ReferenceOTU2911	0.0	1.0	0.0
New.ReferenceOTU2912	0.0	2.0	3.0
New.ReferenceOTU2913	0.0	2.0	1.0
New.ReferenceOTU2914	61.0	0.0	110.0
New.ReferenceOTU2915	0.0	1.0	0.0
New.ReferenceOTU2916	1.0	0.0	0.0
New.ReferenceOTU2917	9.0	0.0	3.0
New.ReferenceOTU2918	0.0	0.0	3.0
New.ReferenceOTU2919	0.0	0.0	1.0
New.ReferenceOTU2920	0.0	52.0	6.0
New.ReferenceOTU2921	0.0	1.0	0.0
New.ReferenceOTU2922	0.0	1.0	0.0
New.ReferenceOTU2923	1.0	0.0	0.0
New.ReferenceOTU2924	1.0	0.0	0.0
New.ReferenceOTU2925	0.0	0.0	1.0
New.ReferenceOTU2926	1.0	0.0	0.0
New.ReferenceOTU2927	0.0	1.0	0.0
New.ReferenceOTU2928	1.0	0.0	0.0
New.ReferenceOTU2929	0.0	1.0	0.0
New.ReferenceOTU2930	0.0	1.0	0.0
New.ReferenceOTU2931	0.0	1.0	0.0
New.ReferenceOTU2932	2.0	0.0	0.0
New.ReferenceOTU2933	1.0	0.0	0.0
New.ReferenceOTU2934	1.0	0.0	0.0
New.ReferenceOTU2935	0.0	0.0	1.0
New.ReferenceOTU2936	0.0	0.0	1.0
New.ReferenceOTU2937	0.0	1.0	0.0
New.ReferenceOTU2938	0.0	0.0	1.0
New.ReferenceOTU2939	0.0	1.0	0.0
New.ReferenceOTU2940	0.0	2.0	1.0
New.ReferenceOTU2941	0.0	2.0	0.0
New.ReferenceOTU2942	0.0	4.0	1.0
New.ReferenceOTU2943	0.0	0.0	1.0
New.ReferenceOTU2944	0.0	1.0	0.0
New.ReferenceOTU2945	0.0	7.0	0.0
New.ReferenceOTU2946	0.0	0.0	2.0
New.ReferenceOTU2947	35.0	2.0	23.0
New.ReferenceOTU2948	0.0	0.0	1.0
New.ReferenceOTU2949	1.0	0.0	0.0
New.ReferenceOTU2950	1.0	0.0	0.0
New.ReferenceOTU2951	0.0	1.0	0.0
New.ReferenceOTU2952	0.0	0.0	3.0
New.ReferenceOTU2953	2.0	0.0	0.0
New.ReferenceOTU2954	0.0	1.0	2.0
New.ReferenceOTU2955	0.0	0.0	2.0
New.ReferenceOTU2956	54.0	69.0	53.0
New.ReferenceOTU2957	1.0	62.0	16.0
New.ReferenceOTU2958	1.0	0.0	0.0
New.ReferenceOTU2959	2.0	0.0	0.0
New.ReferenceOTU2960	0.0	0.0	1.0
New.ReferenceOTU2961	5.0	0.0	0.0
New.ReferenceOTU2962	0.0	0.0	1.0
New.ReferenceOTU2963	0.0	1.0	0.0
New.ReferenceOTU2964	16.0	7.0	57.0
New.ReferenceOTU2965	0.0	0.0	1.0
New.ReferenceOTU2966	1.0	0.0	0.0
New.ReferenceOTU2967	0.0	0.0	1.0
New.ReferenceOTU2968	0.0	1.0	0.0
New.ReferenceOTU2969	53.0	91.0	196.0
New.ReferenceOTU2970	2.0	3.0	1.0
New.ReferenceOTU2971	2.0	0.0	0.0
New.ReferenceOTU2972	0.0	1.0	0.0
New.ReferenceOTU2973	0.0	2.0	3.0
New.ReferenceOTU2974	0.0	0.0	1.0
New.ReferenceOTU2975	0.0	1.0	0.0
New.ReferenceOTU2976	0.0	112.0	35.0
New.ReferenceOTU2977	0.0	1.0	0.0
New.ReferenceOTU2978	0.0	1.0	0.0
New.ReferenceOTU2979	0.0	1.0	0.0
New.ReferenceOTU2980	0.0	1.0	0.0
New.ReferenceOTU2981	0.0	4.0	1.0
New.ReferenceOTU2982	1.0	1.0	1.0
