chrom	start	end	gains	losses
1	93302845	93302940	0	0
1	93306275	93306408	0	0
1	93307716	93427079	0	0
1	93307716	93427079	0	0
1	93307716	93427079	0	0
1	93307716	93342707	0	0
1	93544791	93604638	0	0
1	93544791	93604638	0	0
1	93544791	93604638	0	0
1	93544791	93604638	0	0
1	93615298	93646246	0	0
1	93615298	93646246	0	0
1	93615298	93646246	0	0
1	93646272	93744287	0	0
1	93646272	93744287	0	0
1	93775665	93811368	0	0
1	93811477	93828148	0	0
1	93913687	94020218	0	0
1	93913687	94020218	0	0
1	93913687	94020218	0	0
1	94027342	94079702	0	0
1	94027342	94146926	0	0
1	94027342	94147394	0	0
1	94027342	94312706	0	0
1	94057524	94065587	0	0
1	94312387	94312467	0	0
1	94335013	94344762	0	0
1	94352589	94375012	0	0
1	94458393	94586705	0	0
1	94634462	94703307	0	0
1	94883932	94984219	0	0
1	94883932	94944260	0	0
1	94994731	95007413	0	0
1	94994731	95007413	0	0
1	95123088	95285837	0	0
1	95211415	95211456	0	0
1	95285897	95360803	0	0
1	95285897	95360803	0	0
1	95285897	95360803	0	0
1	95285897	95360803	0	0
1	95285897	95360803	0	0
1	95286099	95360803	0	0
1	95286099	95360803	0	0
1	95362504	95392779	0	0
1	95362504	95392779	0	0
1	95362504	95391364	0	0
1	95393583	95428826	0	0
1	95448278	95538507	0	0
1	95448278	95538507	0	0
1	95448278	95538507	0	0
1	95558072	95663161	0	0
1	95582893	95663161	0	0
1	95583478	95710509	0	0
1	95628774	95699538	0	0
1	95628774	95699538	0	0
1	95699710	95712781	0	0
1	95699710	95712781	0	0
1	95699710	95712781	0	0
1	95699710	95712781	0	0
1	95699710	95712781	0	0
1	95699710	95712781	0	0
1	95699710	95712781	0	0
1	95940292	95944912	0	0
1	95975671	95981020	0	0
1	95975671	95981020	0	0
1	96457623	96488436	0	0
1	96719624	96839681	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97187160	97280605	0	0
1	97188193	97280605	0	0
1	97543299	98386615	0	0
1	97561478	97788511	0	0
1	98185313	98386615	0	0
1	98262476	98263607	0	0
1	98453555	98515249	0	0
1	98510798	98510907	0	0
1	98511625	98511727	0	0
1	98676266	98738214	0	0
1	99127235	99226056	0	0
1	99127235	99226056	0	0
1	99127235	99226056	0	0
1	99355800	99470449	0	0
1	99355800	99470449	0	0
1	99469831	99614408	0	0
1	99729847	99775138	0	0
1	99729847	99775138	0	0
1	99937975	99953360	0	0
1	100111430	100160097	0	0
1	100154610	100178513	0	0
1	100154610	100178513	0	0
1	100174258	100231349	0	0
1	100315639	100389579	0	0
1	100316044	100389579	0	0
1	100316044	100389579	0	0
1	100316044	100389579	0	0
1	100316530	100389579	0	0
1	100326765	100389579	0	0
1	100435344	100492534	0	0
1	100435344	100492534	0	0
1	100435991	100492534	0	0
1	100503788	100548929	0	0
1	100549100	100598651	0	0
1	100549100	100598651	0	0
1	100598705	100616054	0	0
1	100614003	100643829	0	0
1	100614003	100643829	0	0
1	100614003	100643829	0	0
1	100614003	100643829	0	0
1	100652477	100715409	0	0
1	100730297	100731730	0	0
1	100730297	100731730	0	0
1	100731713	100758325	0	0
1	100731713	100758325	0	0
1	100746796	100746864	0	0
1	100818022	100965021	0	0
1	100818022	100950926	0	0
1	100818022	100985833	0	0
1	101003727	101007583	0	0
1	101092605	101112560	0	0
1	101185195	101204601	0	0
1	101185195	101204601	0	0
1	101185195	101204601	0	0
1	101337927	101360735	0	0
1	101337927	101360735	0	0
1	101337927	101360735	0	0
1	101337927	101360735	0	0
1	101337927	101360735	0	0
1	101337927	101360735	0	0
1	101361631	101447311	0	0
1	101361633	101447311	0	0
1	101455179	101491362	0	0
1	101455179	101491362	0	0
1	101455179	101491362	0	0
1	101491401	101552935	0	0
1	101700428	101702084	0	0
1	101702304	101707076	0	0
1	101789392	101842869	0	0
1	101806424	101806451	0	0
1	102268122	102462790	0	0
1	102268122	102312636	0	0
1	102268122	102462790	0	0
1	102268122	102312636	0	0
1	102268122	102462790	0	0
1	102268122	102462790	0	0
1	102337567	102360299	0	0
1	103342022	103574052	0	0
1	103342022	103574052	0	0
1	103342022	103574052	0	0
1	103342022	103574052	0	0
1	103960700	104068105	0	0
1	104068577	104097859	0	0
1	104097265	104122156	0	0
1	104112025	104114008	0	0
1	104159953	104168402	0	0
1	104198140	104207173	0	0
1	104198301	104207173	0	0
1	104198302	104207172	0	0
1	104198324	104207172	0	0
1	104230039	104239073	0	0
1	104230039	104238912	0	0
1	104230040	104238911	0	0
1	104230040	104238889	0	0
1	104292278	104301311	0	0
1	104292439	104301311	0	0
1	104292440	104301310	0	0
1	104292462	104301310	0	0
1	104615644	104619693	0	-0.4982
1	106132315	106161557	0	0
1	106144773	106161557	0	0
1	107599266	107601916	0	0
1	107682628	108024475	0	0
1	107682628	108024475	0	0
1	107682744	108024475	0	0
1	108113781	108231126	0	0
1	108113781	108507545	0	0
1	108439844	108439926	0	0
1	108507064	108537229	0	0
1	108677343	108742980	0	0
1	108677343	108735431	0	0
1	108765962	108786703	0	0
1	108992903	109013260	0	0
1	108992903	109013260	0	0
1	109102970	109181949	0	0
1	109190909	109203744	0	0
1	109190909	109204148	0	0
1	109234931	109244422	0	0
1	109234934	109244422	0	0
1	109255555	109285367	0	0
1	109289284	109352148	0	0
1	109358519	109399726	0	0
1	109358519	109400864	0	0
1	109399838	109401146	0	0
1	109399838	109400962	0	0
1	109419602	109473044	0	0
1	109472129	109506121	0	0
1	109472129	109493070	0	0
1	109472129	109493070	0	0
1	109472129	109506121	0	0
1	109512837	109584850	0	0
1	109512837	109584850	0	0
1	109512837	109584850	0	0
1	109606997	109618624	0	0
1	109633402	109639554	0	0
1	109642814	109643234	0	0
1	109648572	109656479	0	0
1	109656584	109749403	0	0
1	109656584	109749403	0	0
1	109656584	109749403	0	0
1	109729170	109749403	0	0
1	109756514	109780804	0	0
1	109756514	109760113	0	0
1	109792640	109818378	0	0
1	109822175	109825790	0	0
1	109822175	109825790	0	0
1	109822175	109825790	0	0
1	109834986	109849663	0	0
1	109834986	109849663	0	0
1	109852187	109940563	0	0
1	109852187	109935979	0	0
1	109941652	109969070	0	0
1	109941652	109969108	0	0
1	109941652	109969081	0	0
1	109941652	109969070	0	0
1	110009099	110024764	0	0
1	110026560	110035420	0	0
1	110036657	110043063	0	0
1	110036700	110043063	0	0
1	110036700	110043063	0	0
1	110036700	110043063	0	0
1	110036700	110043063	0	0
1	110049445	110052336	0	0
1	110082493	110088455	0	0
1	110091185	110138454	0	0
1	110141514	110141589	0	0
1	110145888	110155705	0	0
1	110162434	110174677	0	0
1	110162434	110174677	0	0
1	110163202	110174677	0	0
1	110166609	110174677	0	0
1	110168048	110174677	0	0
1	110198697	110208123	0	0
1	110198697	110204331	0	0
1	110198697	110204331	0	0
1	110210643	110226619	0	0
1	110210643	110217908	0	0
1	110230417	110236367	0	0
1	110230417	110236367	0	0
1	110254863	110260890	0	0
1	110276553	110283660	0	0
1	110276553	110283660	0	0
1	110292701	110306644	0	0
1	110292701	110306644	0	0
1	110292701	110306644	0	0
1	110453232	110473616	0	0
1	110453232	110469365	0	0
1	110453232	110467824	0	0
1	110453232	110473616	0	0
1	110527386	110566364	0	0
1	110527386	110566364	0	0
1	110543548	110566364	0	0
1	110546569	110566364	0	0
1	110546569	110566364	0	0
1	110574198	110597263	0	0
1	110577222	110597263	0	0
1	110577222	110597263	0	0
1	110602996	110613322	0	0
1	110625309	110652341	0	0
1	110655061	110656569	0	0
1	110693131	110744823	0	0
1	110751072	110752609	0	0
1	110753335	110776674	0	0
1	110753335	110776674	0	0
1	110753335	110776674	0	0
1	110828998	110881793	0	0
1	110881944	110889303	0	0
1	110881944	110889303	0	0
1	110905472	110933704	0	0
1	110905472	110933704	0	0
1	110905472	110933704	0	0
1	110905472	110933704	0	0
1	110905472	110933704	0	0
1	110943876	110950546	0	0
1	110950430	110958896	0	0
1	110993787	110999976	0	0
1	111023387	111033891	0	0
1	111030301	111032880	0	0
1	111059838	111061797	0	0
1	111136201	111174096	0	0
1	111145775	111148975	0	0
1	111196185	111214397	0	0
1	111196185	111216076	0	0
1	111215073	111217655	0	0
1	111413820	111442558	0	0
1	111415721	111442558	0	0
1	111489811	111506566	0.1699	0
1	111489811	111506566	0.1699	0
1	111659953	111682838	0.1699	0
1	111682248	111727724	0.1699	0
1	111682832	111727724	0.1699	0
1	111728590	111743325	0.1699	0
1	111728590	111747160	0.1699	0
1	111770280	111786062	0.1699	0
1	111770280	111786062	0.1699	0
1	111772332	111786062	0.1699	0
1	111823145	111828730	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111833473	111863188	0.1699	0
1	111889181	111895639	0.1699	0
1	111889181	111895639	0.1699	0
1	111889181	111895639	0.1699	0
1	111927140	111932473	0.1699	0
1	111956936	111970399	0.1699	0
1	111982511	111991830	0.1699	0
1	111991742	112004525	0.1699	0
1	112016490	112021134	0.1699	0
1	112016490	112021134	0.1699	0
1	112016490	112021134	0.1699	0
1	112025969	112046743	0.1699	0
1	112025969	112106625	0.1699	0
1	112025969	112106625	0.1699	0
1	112042050	112046743	0.1699	0
1	112042050	112046743	0.1699	0
1	112042050	112046743	0.1699	0
1	112141628	112150940	0.1699	0
1	112162404	112259317	0.1699	0
1	112162404	112259317	0.1699	0
1	112162768	112259317	0.1699	0
1	112264685	112298419	0.1699	0
1	112264685	112282046	0.1699	0
1	112282462	112290420	0.1699	0
1	112282462	112290420	0.1699	0
1	112287938	112298131	0.1699	0
1	112298189	112310199	0.1699	0
1	112318453	112531777	0.1699	0
1	112318453	112531777	0.1699	0
1	112396383	112399527	0.1699	0
1	112452278	112453552	0.1699	0
1	112533189	112541463	0.1699	0
1	112938799	113003786	0.1699	0
1	113004391	113004455	0.1699	0
1	113009162	113063910	0.1699	0
1	113009162	113063910	0.1699	0
1	113051369	113063910	0.1699	0
1	113066140	113162040	0.1699	0
1	113066140	113162040	0.1699	0
1	113066140	113162040	0.1699	0
1	113084412	113162040	0.1699	0
1	113162074	113214241	0.1699	0
1	113216933	113243368	0.1699	0
1	113216933	113243368	0.1699	0
1	113217094	113243368	0.1699	0
1	113243748	113250025	0.1699	0
1	113243748	113249678	0.1699	0
1	113243748	113250025	0.1699	0
1	113252615	113257950	0.1699	0
1	113263188	113269856	0.1699	0
1	113263188	113269856	0.1699	0
1	113362790	113393265	0.1699	0
1	113454469	113498685	0.1699	0
1	113454469	113498975	0.1699	0
1	113465971	113467295	0.1699	0
1	113499036	113506690	0.1699	0
1	113499036	113506690	0.1699	0
1	113554308	113615724	0.1699	0
1	113615791	113667824	0.1699	0
1	113739403	113748875	0.1699	0
1	113933474	114228545	0.1699	0
1	113933474	114228545	0.1699	0
1	114239823	114301777	0.1699	0
1	114304453	114355098	0.1699	0
1	114304453	114355098	0.1699	0
1	114355233	114443859	0.1699	0
1	114356432	114414375	0.1699	0
1	114356432	114414375	0.1699	0
1	114356432	114414375	0.1699	0
1	114399256	114443859	0.1699	0
1	114419435	114430169	0.1699	0
1	114437370	114447741	0.1699	0
1	114437370	114447525	0.1699	0
1	114437370	114447741	0.1699	0
1	114447914	114456708	0.1699	0
1	114466622	114471880	0.1699	0
1	114466622	114472147	0.1699	0
1	114471995	114520491	0.1699	0
1	114471995	114514698	0.1699	0
1	114493766	114520491	0.1699	0
1	114496498	114520491	0.1699	0
1	114522012	114524876	0.1699	0
1	114522012	114524876	0.1699	0
1	114522012	114524876	0.1699	0
1	114631913	114695062	0.1699	0
1	114631913	114696472	0.1699	0
1	114935398	115053781	0.1699	0
1	114935398	115053781	0.1699	0
1	115110180	115124265	0.1699	0
1	115127195	115212732	0.1699	0
1	115127195	115212732	0.1699	0
1	115215719	115238239	0.1699	0
1	115215719	115238239	0.1699	0
1	115247084	115259515	0.1699	0
1	115259533	115300671	0.1699	0
1	115259533	115300671	0.1699	0
1	115259533	115300671	0.1699	0
1	115259533	115300671	0.1699	0
1	115259533	115300671	0.1699	0
1	115259533	115300671	0.1699	0
1	115312104	115323308	0.1699	0
1	115312104	115323308	0.1699	0
1	115312104	115323308	0.1699	0
1	115312104	115323308	0.1699	0
1	115397423	115537990	0.1699	0
1	115397423	115537990	0.1699	0
1	115397423	115537990	0.1699	0
1	115397423	115537990	0.1699	0
1	115572444	115576930	0.1699	0
1	115576566	115576930	0.1699	0
1	115590632	115632121	0.1699	0
1	115828536	115880857	0.1699	0
1	116184573	116240845	0.1699	0
1	116184573	116240845	0.1699	0
1	116185249	116240845	0.1699	0
1	116242625	116311426	0.1699	0
1	116378998	116383747	0.1699	0
1	116378998	116383333	0.1699	0
1	116461996	116468529	0.1699	0
1	116465193	116519897	0.1699	0
1	116519118	116612675	0.1699	0
1	116654375	116677861	0.1699	0
1	116915794	116947396	0.1699	0
1	116916488	116947396	0.1699	0
1	116925991	116947396	0.1699	0
1	116935486	116961244	0.1699	0
1	116941621	116961197	0.1699	0
1	116947335	116961205	0.1699	0
1	116947335	116961197	0.1699	0
1	116948039	116961181	0.1699	0
1	116966345	117021448	0.1699	0
1	116995655	117021448	0.1699	0
1	117057155	117113715	0.1699	0
1	117057155	117113715	0.1699	0
1	117061321	117113715	0.1699	0
1	117117019	117210377	0.1699	0
1	117117019	117209578	0.1699	0
1	117214370	117214449	0.1699	0
1	117236733	117249225	0.1699	0
1	117297085	117311851	0.1699	0
1	117452544	117532980	0.1699	0
1	117544371	117579173	0.1699	0
1	117544371	117579173	0.1699	0
1	117544371	117579173	0.1699	0
1	117544371	117579173	0.1699	0
1	117568103	117602112	0.1699	0
1	117602948	117645491	0.1699	0
1	117637264	117637350	0.1699	0
1	117653676	117664411	0.1699	0
1	117653676	117664411	0.1699	0
1	117686208	117753582	0.1699	0
1	117686208	117746458	0.1699	0
1	117686208	117753582	0.1699	0
1	117686208	117753582	0.1699	0
1	117686208	117753582	0.1699	0
1	117838087	117863958	0.1699	0
1	117910084	118068320	0.1699	0
1	118139453	118148392	0.1699	0
1	118148603	118171011	0.1699	0
1	118406106	118472302	0.1699	0
1	118419333	118472302	0.1699	0
1	118472371	118503049	0.1699	0
1	118496287	118727848	0.1699	0
1	119425665	119532179	0.1699	0
1	119573838	119683295	0.1699	0
1	119573838	119683295	0.1699	0
1	119590027	119605910	0.1699	0
1	119683018	119776801	0.1699	0
1	119683018	119694031	0.1699	0
1	119683018	119726446	0.1699	0
1	119683018	119818596	0.1699	0
1	119911398	119936753	0.1699	0
1	119911398	119936753	0.1699	0
1	119911568	119912953	0.1699	0
1	119957553	119965662	0.1699	0
1	119957742	119965662	0.1699	0
1	120049825	120057681	0.1699	0
1	120106502	120115199	0.1699	0
1	120140324	120141914	0.1699	0
1	120161999	120190390	0.1699	0
1	120254418	120286849	0.1699	0
1	120290618	120311555	0.1699	0
1	120290618	120311555	0.1699	0
1	120336640	120354203	0.1699	0
1	120336640	120354203	0.1699	0
1	120344945	120354203	0.1699	0
1	120377387	120387503	0.1699	0
1	120436155	120439147	0.1699	0
1	120454175	120612317	0.1699	0
1	120477735	120612317	0.1699	0
1	120839004	120855681	0.1699	0
1	120906033	120914842	0.1699	0
1	120926127	120935944	0.1699	0
1	120926127	120935944	0.1699	0
1	120926127	120935944	0.1699	0
1	120927646	120935944	0.1699	0
1	121102016	121139765	0.1699	0
1	121107151	121131061	0.1699	0
1	121260909	121313686	0.1699	0
1	142697420	142713605	0.1699	0
1	143134602	143202239	0.1699	0
1	143672920	143673002	0.1699	0
1	143673128	143673290	0.1699	0
1	143687126	143717173	0.1699	0
1	143717587	143744519	0.1699	0
1	143717587	143744519	0.1699	0
1	143767143	143767881	0.1699	0
1	143896451	143913143	0.1699	0
1	143896524	143913160	0.1699	0
1	144146810	146467744	0	0
1	144298163	144340759	0.1699	0
1	144298163	144340759	0.1699	0
1	144298163	144340759	0.1699	0
1	144298163	144341756	0.1699	0
1	144300467	144341077	0.1699	0
1	144300467	144341077	0.1699	0
1	144300467	144341077	0.1699	0
1	144363461	144364246	0.1699	0
1	144363461	144364246	0.1699	0
1	144610814	144612719	0.1699	0
1	144614958	144830407	0.1699	0
1	144614958	144830407	0.1699	0
1	144614958	145370304	0.1699	0
1	144614958	144830407	0.1699	0
1	144614958	144830407	0.1699	0
1	144676436	144680025	0.1699	0
1	144851423	145039995	0.1699	0
1	144851423	144995033	0.1699	0
1	144851423	144995033	0.1699	0
1	144890590	144995033	0.1699	0
1	144890590	144932365	0.1699	0
1	144951760	144997111	0.1699	0
1	144951760	144995082	0.1699	0
1	144951760	144995033	0.1699	0
1	144951760	145076186	0.1699	0
1	145096406	145116997	0.1699	0
1	145209112	145286270	0.1699	0
1	145289769	145370303	0	0
1	145293370	146466121	0	0
1	145293370	146466121	0	0
1	145376205	145382404	0	0
1	145376205	145382404	0	0
1	145413190	145417545	0	0
1	145413190	145417545	0	0
1	145413190	145417545	0	0
1	145413190	145417545	0	0
1	145438437	145442628	0	0
1	145456235	145470387	0	0
1	145470507	145475647	0	0
1	145477066	145501669	0	0
1	145507556	145513535	0	0
1	145509751	145515745	0	0
1	145509751	145516076	0	0
1	145514420	145515899	0	0
1	145516164	145523732	0	0
1	145516164	145523732	0	0
1	145516164	145523732	0	0
1	145516559	145523732	0	0
1	145516630	145523732	0	0
1	145524890	145543868	0	0
1	145524890	145543868	0	0
1	145524890	145543868	0	0
1	145549208	145568526	0	0
1	145549208	145568526	0	0
1	145575987	145586546	0	0
1	145584422	145584481	0	0
1	145586492	145589435	0	0
1	145590666	145610668	0	0
1	145590666	145611044	0	0
1	145610989	145689005	0	0
1	145695797	145715639	0	0
1	145695797	145715639	0	0
1	145727665	145764206	0	0
1	145727665	145764206	0	0
1	145727665	145764206	0	0
1	145764594	145827103	0	0
1	145764594	145827103	0	0
1	145764594	145827103	0	0
1	145827204	146467743	0	0
1	145924387	145945477	0	0
1	146032541	146066256	0	0
1	146032541	146082633	0	0
1	146032541	146082633	0	0
1	146032541	146082633	0	0
1	146373856	146467639	0	0
1	146490894	146514599	0	0
1	146556162	146556303	0	0
1	146571065	146585928	0	0
1	146626684	146644168	0	0
1	146626684	146644168	0	0
1	146626684	146644168	0	0
1	146649429	146651528	0	0
1	146655883	146697230	0	0
1	146657839	146697230	0	0
1	146657839	146697230	0	0
1	146714290	146767447	0	0
1	146714290	146767447	0	0
1	146714290	146767447	0	0
1	146714290	146767447	0	0
1	146714290	146767447	0	0
1	146714290	146767447	0	0
1	146853913	146989699	0	0
1	147013270	147098020	0	0
1	147119167	147142634	0	0
1	147228331	147232714	0	0
1	147228331	147245466	0	0
1	147374945	147381395	0	0
1	147400505	147465753	0	0
1	147466093	147487188	0	0
1	147574322	148346929	0	0
1	147574322	147608092	0	0
1	147574322	147624469	0	0
1	147574322	147624469	0	0
1	147574322	147624469	0	0
1	147574322	148346929	0	0
1	147574322	148346929	0	0
1	147680369	147719342	0	0
1	147806602	147806678	0	0
1	147860433	147860515	0	0
1	147860641	147860803	0	0
1	147874635	147904682	0	0
1	147954634	147955419	0	0
1	147954634	147955419	0	0
1	147994145	147994313	0	0
1	148201751	148202536	0	0
1	148201751	148202536	0	0
1	148201751	148202536	0	0
1	148250248	148346756	0	0
1	148250248	148346929	0	0
1	148250249	149109725	0	0
1	148558187	148596267	0	0
1	148560846	148596267	0	0
1	148806014	148806799	0	0
1	148806014	148806799	0	0
1	148806014	148806799	0	0
1	148901844	148904054	0	0
1	148901844	148904054	0	0
1	148928312	148951595	0	0
1	148928312	148951595	0	0
1	148930404	148953054	0	0
1	149287129	149291743	0	0
1	149287450	149291743	0	0
1	149369293	149378303	0	0
1	149514089	149514256	0	0
1	149553002	149553787	0	0
1	149553002	149553787	0	0
1	149575481	149619134	0	0
1	149576160	149651107	0	0
1	149576261	149672983	0	0
1	149576261	149672983	0	0
1	149576261	149672983	0	0
1	149576261	149672983	0	0
1	149576261	149672983	0	0
1	149576466	149619134	0	0
1	149576466	149619134	0	0
1	149576466	149619134	0	0
1	149605916	149606079	0	0
1	149754244	149783928	0	0
1	149754249	149764074	0	0
1	149783433	149783928	0	0
1	149784779	149785236	0	0
1	149804220	149804616	0	0
1	149804220	149804616	0	0
1	149812258	149812765	0	0
1	149812258	149812765	0	0
1	149813784	149814318	0	0
1	149813784	149814318	0	0
1	149821758	149822340	0	0
1	149822627	149823161	0	0
1	149822627	149823161	0	0
1	149824180	149824687	0	0
1	149824180	149824687	0	0
1	149832329	149832725	0	0
1	149832329	149832725	0	0
1	149856009	149858232	0	0
1	149858524	149858961	0	0
1	149859018	149859466	0	0
1	149871154	149872348	0	0
1	149874871	149889434	0	0
1	149874871	149878543	0	0
1	149895208	149900144	0	0
1	149900542	149908791	0	0
1	149900542	149908266	0	0
1	149912228	149982686	0	0
1	150039349	150117505	0	0
1	150039349	150117505	0	0
1	150039724	150117505	0	0
1	150039724	150117505	0	0
1	150039724	150117505	0	0
1	150121623	150132260	0	0
1	150121623	150132260	0	0
1	150122091	150132260	0	0
1	150122775	150132260	0	0
1	150190716	150208504	0	0
1	150190716	150208504	0	0
1	150190716	150207026	0	0
1	150190716	150208504	0	0
1	150190716	150208504	0	0
1	150230137	150237480	0	0
1	150237798	150241609	0	0
1	150237798	150241609	0	0
1	150237798	150241609	0	0
1	150237798	150241609	0	0
1	150237798	150241609	0	0
1	150237798	150241609	0	0
1	150237798	150241609	0	0
1	150244686	150253335	0	0
1	150244686	150253335	0	0
1	150245182	150253335	0	0
1	150245201	150253335	0	0
1	150245201	150253335	0	0
1	150254942	150259504	0	0
1	150254942	150259504	0	0
1	150254942	150259504	0	0
1	150254942	150259504	0	0
1	150255131	150259504	0	0
1	150266261	150281414	0	0
1	150266261	150281414	0	0
1	150293927	150325704	0	0
1	150336586	150449041	0	0
1	150336586	150449041	0	0
1	150336586	150449041	0	0
1	150459839	150480085	0	0
1	150459839	150480085	0	0
1	150459839	150480085	0	0
1	150459839	150480085	0	0
1	150459839	150480085	0	0
1	150464820	150464886	0	0
1	150480486	150486265	0	0
1	150480486	150486265	0	0
1	150480486	150486265	0	0
1	150488232	150490508	0	0
1	150521844	150533412	0	0
1	150521844	150533412	0	0
1	150521844	150531224	0	0
1	150521844	150533412	0	0
1	150524404	150524490	0	0
1	150533370	150547028	0	0
1	150547026	150552214	0	0
1	150547026	150552214	0	0
1	150547026	150552214	0	0
1	150594598	150601609	0	0
1	150594598	150601609	0	0
1	150594598	150602098	0	0
1	150594598	150602098	0	0
1	150595753	150602098	0	0
1	150595753	150601609	0	0
1	150595753	150602098	0	0
1	150599521	150602098	0	0
1	150618700	150669672	0	0
1	150670534	150693364	0	0
1	150670534	150693364	0	0
1	150702671	150738433	0	0
1	150702671	150738433	0	0
1	150768683	150780917	0	0
1	150782180	150849244	0	0
1	150782180	150849244	0	0
1	150782180	150849244	0	0
1	150782180	150849244	0	0
1	150782180	150849244	0	0
1	150898814	150917797	0	0
1	150898814	150937220	0	0
1	150898814	150937220	0	0
1	150937648	150947479	0	0
1	150937648	150947479	0	0
1	150954498	150968114	0	0
1	150969300	150979273	0	0
1	150969300	150980854	0	0
1	150969300	150979273	0	0
1	150969300	150979385	0	0
1	150969300	150980854	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	150980866	151008189	0	0
1	151009028	151020076	0	0
1	151009028	151020076	0	0
1	151020258	151023871	0	0
1	151023446	151032125	0	0
1	151023446	151032125	0	0
1	151032150	151040973	0	0
1	151043079	151091007	0	0
1	151104162	151119140	0	0
1	151104162	151119140	0	0
1	151104162	151119140	0	0
1	151129104	151142773	0	0
1	151129104	151132225	0	0
1	151132223	151138424	0	0
1	151132223	151138370	0	0
1	151138497	151142773	0	0
1	151138497	151142773	0	0
1	151138497	151142773	0	0
1	151142462	151148547	0	0
1	151148775	151162689	0	0
1	151148775	151162689	0	0
1	151148775	151162689	0	0
1	151171020	151222007	0	0
1	151171020	151222007	0	0
1	151171020	151222007	0	0
1	151171020	151222007	0	0
1	151227196	151239954	0	0
1	151254030	151264381	0	0
1	151254787	151264381	0	0
1	151254787	151264381	0	0
1	151264272	151300133	0	0
1	151264272	151300133	0	0
1	151264272	151300191	0	0
1	151264272	151300133	0	0
1	151313115	151319769	0	0
1	151313115	151319769	0	0
1	151336777	151345210	0	0
1	151336777	151345210	0	0
1	151336777	151345210	0	0
1	151372040	151374412	0	0
1	151375199	151431941	0	0
1	151375199	151431941	0	0
1	151375199	151431941	0	0
1	151375199	151431941	0	0
1	151375199	151414681	0	0
1	151483861	151511167	0	0
1	151512780	151556059	0	0
1	151512780	151556059	0	0
1	151512784	151556053	0	0
1	151518271	151518367	0	0
1	151584661	151671559	0	0
1	151672533	151689296	0	0
1	151672533	151688792	0	0
1	151672533	151689296	0	0
1	151672533	151689296	0	0
1	151672533	151689296	0	0
1	151694012	151702082	0	0
1	151732118	151736392	0	0
1	151732118	151736392	0	0
1	151732118	151736392	0	0
1	151735444	151743806	0	0
1	151735955	151743806	0	0
1	151739130	151743806	0	0
1	151744040	151763010	0	0
1	151745954	151763010	0	0
1	151745954	151763010	0	0
1	151745954	151763010	0	0
1	151772739	151777918	0	0
1	151778546	151798553	0	0
1	151778546	151804348	0	0
1	151810338	151813033	0	0
1	151810944	151816641	0	0
1	151819576	151826173	0	0
1	151843342	151882361	0	0
1	151955385	151966714	0	0
1	151990753	151994985	0	0
1	152004981	152009511	0	0
1	152056619	152061540	0	0
1	152078792	152087930	0	0
1	152126070	152131704	0	0
1	152184551	152196672	0	0
1	152274650	152297679	0	0
1	152285934	152339168	0	0
1	152309543	152339168	0	0
1	152321212	152332482	0	0
1	152381718	152386750	0	0
1	152483319	152484653	0	0
1	152486977	152488481	0	0
1	152538174	152539229	0	0
1	152551859	152552980	0	0
1	152573137	152573562	0	0
1	152586286	152586574	0	0
1	152595309	152595579	0	0
1	152635886	152637135	0	0
1	152647790	152649049	0	0
1	152658598	152659876	0	0
1	152670839	152671918	0	0
1	152681522	152681910	0	0
1	152691997	152692905	0	0
1	152730505	152734529	0	0
1	152748847	152749445	0	0
1	152758752	152760901	0	0
1	152769226	152770657	0	0
1	152777310	152779107	0	0
1	152777310	152779107	0	0
1	152784446	152785585	0	0
1	152799948	152800573	0	0
1	152815329	152816459	0	0
1	152850797	152857523	0	0
1	152881038	152884362	0	0
1	152943128	152945049	0	0
1	152956563	152958290	0	0
1	152956563	152958290	0	0
1	152974222	152976332	0	0
1	152974222	152976332	0	0
1	153003678	153005376	0	0
1	153012200	153013594	0	0
1	153028595	153029988	0	0
1	153042703	153044084	0	0
1	153065610	153067004	0	0
1	153084599	153085991	0	0
1	153112593	153113969	0	0
1	153122057	153123427	0	0
1	153146993	153164152	0	0
1	153175905	153177601	0	0
1	153190059	153191793	0	0
1	153232178	153234600	0	0
1	153270337	153283194	0	0
1	153302596	153321317	0	0
1	153330329	153333503	0	0
1	153346183	153348075	0	0
1	153362507	153363664	0	0
1	153388999	153395701	0	0
1	153409470	153412503	0	0
1	153430219	153433137	0	0
1	153507075	153508717	0	0
1	153509622	153514241	0	0
1	153516094	153518282	0	0
1	153516097	153518282	0	0
1	153518217	153524245	0	0
1	153519808	153521734	0	0
1	153533584	153538306	0	0
1	153579366	153585514	0	0
1	153586731	153588808	0	0
1	153591275	153599524	0	0
1	153591275	153599744	0	0
1	153591275	153600117	0	0
1	153591275	153606568	0	0
